id,account_code,account_name,account_type,sub_type,parent_code,description,normal_balance,is_active,is_header,currency,created_at
950,70869,B737-800 Other Operating Expense,Expense,Expense,5950,Fleet-specific other operating expense for B737-800,Debit,1,0,USD,2023-01-01 09:00:00
951,70870,B737 MAX 8 Distribution Expense,Expense,Expense,5600,Fleet-specific distribution expense for B737 MAX 8,Debit,1,0,USD,2023-01-01 09:00:00
952,70871,B737 MAX 8 Catering Expense,Expense,Expense,5700,Fleet-specific catering expense for B737 MAX 8,Debit,1,0,USD,2023-01-01 09:00:00
953,70872,B737 MAX 8 Insurance Expense,Expense,Expense,5800,Fleet-specific insurance expense for B737 MAX 8,Debit,1,0,USD,2023-01-01 09:00:00
954,70873,B737 MAX 8 Other Operating Expense,Expense,Expense,5950,Fleet-specific other operating expense for B737 MAX 8,Debit,1,0,USD,2023-01-01 09:00:00
955,70874,B787-9 Distribution Expense,Expense,Expense,5600,Fleet-specific distribution expense for B787-9,Debit,1,0,USD,2023-01-01 09:00:00
956,70875,B787-9 Catering Expense,Expense,Expense,5700,Fleet-specific catering expense for B787-9,Debit,1,0,USD,2023-01-01 09:00:00
957,70876,B787-9 Insurance Expense,Expense,Expense,5800,Fleet-specific insurance expense for B787-9,Debit,1,0,USD,2023-01-01 09:00:00
958,70877,B787-9 Other Operating Expense,Expense,Expense,5950,Fleet-specific other operating expense for B787-9,Debit,1,0,USD,2023-01-01 09:00:00
959,70878,E175 Distribution Expense,Expense,Expense,5600,Fleet-specific distribution expense for E175,Debit,1,0,USD,2023-01-01 09:00:00
960,70879,E175 Catering Expense,Expense,Expense,5700,Fleet-specific catering expense for E175,Debit,1,0,USD,2023-01-01 09:00:00
961,70880,E175 Insurance Expense,Expense,Expense,5800,Fleet-specific insurance expense for E175,Debit,1,0,USD,2023-01-01 09:00:00
962,70881,E175 Other Operating Expense,Expense,Expense,5950,Fleet-specific other operating expense for E175,Debit,1,0,USD,2023-01-01 09:00:00
963,70882,E190 Distribution Expense,Expense,Expense,5600,Fleet-specific distribution expense for E190,Debit,1,0,USD,2023-01-01 09:00:00
964,70883,E190 Catering Expense,Expense,Expense,5700,Fleet-specific catering expense for E190,Debit,1,0,USD,2023-01-01 09:00:00
965,70884,E190 Insurance Expense,Expense,Expense,5800,Fleet-specific insurance expense for E190,Debit,1,0,USD,2023-01-01 09:00:00
966,70885,E190 Other Operating Expense,Expense,Expense,5950,Fleet-specific other operating expense for E190,Debit,1,0,USD,2023-01-01 09:00:00
967,70886,Route Loyalty Revenue - ATL-LAX,Revenue,Revenue,4500,Detailed route loyalty revenue for route ATL-LAX,Credit,1,0,USD,2023-01-01 09:00:00
968,70887,Route Contract Revenue - ATL-LAX,Revenue,Revenue,4200,Detailed route contract revenue for route ATL-LAX,Credit,1,0,USD,2023-01-01 09:00:00
969,70888,Route Loyalty Revenue - LAX-JFK,Revenue,Revenue,4500,Detailed route loyalty revenue for route LAX-JFK,Credit,1,0,USD,2023-01-01 09:00:00
970,70889,Route Contract Revenue - LAX-JFK,Revenue,Revenue,4200,Detailed route contract revenue for route LAX-JFK,Credit,1,0,USD,2023-01-01 09:00:00
971,70890,Route Loyalty Revenue - ORD-MIA,Revenue,Revenue,4500,Detailed route loyalty revenue for route ORD-MIA,Credit,1,0,USD,2023-01-01 09:00:00
972,70891,Route Contract Revenue - ORD-MIA,Revenue,Revenue,4200,Detailed route contract revenue for route ORD-MIA,Credit,1,0,USD,2023-01-01 09:00:00
973,70892,Route Loyalty Revenue - DFW-SFO,Revenue,Revenue,4500,Detailed route loyalty revenue for route DFW-SFO,Credit,1,0,USD,2023-01-01 09:00:00
974,70893,Route Contract Revenue - DFW-SFO,Revenue,Revenue,4200,Detailed route contract revenue for route DFW-SFO,Credit,1,0,USD,2023-01-01 09:00:00
975,70894,Route Loyalty Revenue - SEA-DEN,Revenue,Revenue,4500,Detailed route loyalty revenue for route SEA-DEN,Credit,1,0,USD,2023-01-01 09:00:00
976,70895,Route Contract Revenue - SEA-DEN,Revenue,Revenue,4200,Detailed route contract revenue for route SEA-DEN,Credit,1,0,USD,2023-01-01 09:00:00
977,70896,Route Loyalty Revenue - BOS-ATL,Revenue,Revenue,4500,Detailed route loyalty revenue for route BOS-ATL,Credit,1,0,USD,2023-01-01 09:00:00
978,70897,Route Contract Revenue - BOS-ATL,Revenue,Revenue,4200,Detailed route contract revenue for route BOS-ATL,Credit,1,0,USD,2023-01-01 09:00:00
979,70898,Route Loyalty Revenue - MCO-LGA,Revenue,Revenue,4500,Detailed route loyalty revenue for route MCO-LGA,Credit,1,0,USD,2023-01-01 09:00:00
980,70899,Route Contract Revenue - MCO-LGA,Revenue,Revenue,4200,Detailed route contract revenue for route MCO-LGA,Credit,1,0,USD,2023-01-01 09:00:00
981,70900,Route Loyalty Revenue - PHX-ORD,Revenue,Revenue,4500,Detailed route loyalty revenue for route PHX-ORD,Credit,1,0,USD,2023-01-01 09:00:00
982,70901,Route Contract Revenue - PHX-ORD,Revenue,Revenue,4200,Detailed route contract revenue for route PHX-ORD,Credit,1,0,USD,2023-01-01 09:00:00
983,70902,Route Loyalty Revenue - IAH-LAX,Revenue,Revenue,4500,Detailed route loyalty revenue for route IAH-LAX,Credit,1,0,USD,2023-01-01 09:00:00
984,70903,Route Contract Revenue - IAH-LAX,Revenue,Revenue,4200,Detailed route contract revenue for route IAH-LAX,Credit,1,0,USD,2023-01-01 09:00:00
985,70904,Route Loyalty Revenue - JFK-SFO,Revenue,Revenue,4500,Detailed route loyalty revenue for route JFK-SFO,Credit,1,0,USD,2023-01-01 09:00:00
986,70905,Route Contract Revenue - JFK-SFO,Revenue,Revenue,4200,Detailed route contract revenue for route JFK-SFO,Credit,1,0,USD,2023-01-01 09:00:00
987,70906,Route Loyalty Revenue - LAS-SEA,Revenue,Revenue,4500,Detailed route loyalty revenue for route LAS-SEA,Credit,1,0,USD,2023-01-01 09:00:00
988,70907,Route Contract Revenue - LAS-SEA,Revenue,Revenue,4200,Detailed route contract revenue for route LAS-SEA,Credit,1,0,USD,2023-01-01 09:00:00
989,70908,Route Loyalty Revenue - DEN-ATL,Revenue,Revenue,4500,Detailed route loyalty revenue for route DEN-ATL,Credit,1,0,USD,2023-01-01 09:00:00
990,70909,Route Contract Revenue - DEN-ATL,Revenue,Revenue,4200,Detailed route contract revenue for route DEN-ATL,Credit,1,0,USD,2023-01-01 09:00:00
991,70910,Route Loyalty Revenue - SFO-SEA,Revenue,Revenue,4500,Detailed route loyalty revenue for route SFO-SEA,Credit,1,0,USD,2023-01-01 09:00:00
992,70911,Route Contract Revenue - SFO-SEA,Revenue,Revenue,4200,Detailed route contract revenue for route SFO-SEA,Credit,1,0,USD,2023-01-01 09:00:00
993,70912,Route Loyalty Revenue - MIA-DFW,Revenue,Revenue,4500,Detailed route loyalty revenue for route MIA-DFW,Credit,1,0,USD,2023-01-01 09:00:00
994,70913,Route Contract Revenue - MIA-DFW,Revenue,Revenue,4200,Detailed route contract revenue for route MIA-DFW,Credit,1,0,USD,2023-01-01 09:00:00
995,70914,Route Loyalty Revenue - MSP-BOS,Revenue,Revenue,4500,Detailed route loyalty revenue for route MSP-BOS,Credit,1,0,USD,2023-01-01 09:00:00
996,70915,Route Contract Revenue - MSP-BOS,Revenue,Revenue,4200,Detailed route contract revenue for route MSP-BOS,Credit,1,0,USD,2023-01-01 09:00:00
997,70916,Route Loyalty Revenue - PDX-LAS,Revenue,Revenue,4500,Detailed route loyalty revenue for route PDX-LAS,Credit,1,0,USD,2023-01-01 09:00:00
998,70917,Route Contract Revenue - PDX-LAS,Revenue,Revenue,4200,Detailed route contract revenue for route PDX-LAS,Credit,1,0,USD,2023-01-01 09:00:00
999,70918,Route Loyalty Revenue - SAN-ORD,Revenue,Revenue,4500,Detailed route loyalty revenue for route SAN-ORD,Credit,1,0,USD,2023-01-01 09:00:00
1000,70919,Route Contract Revenue - SAN-ORD,Revenue,Revenue,4200,Detailed route contract revenue for route SAN-ORD,Credit,1,0,USD,2023-01-01 09:00:00
1001,70920,Route Loyalty Revenue - CLT-MCO,Revenue,Revenue,4500,Detailed route loyalty revenue for route CLT-MCO,Credit,1,0,USD,2023-01-01 09:00:00
1002,70921,Route Contract Revenue - CLT-MCO,Revenue,Revenue,4200,Detailed route contract revenue for route CLT-MCO,Credit,1,0,USD,2023-01-01 09:00:00
1003,70922,Route Loyalty Revenue - IAD-DEN,Revenue,Revenue,4500,Detailed route loyalty revenue for route IAD-DEN,Credit,1,0,USD,2023-01-01 09:00:00
1004,70923,Route Contract Revenue - IAD-DEN,Revenue,Revenue,4200,Detailed route contract revenue for route IAD-DEN,Credit,1,0,USD,2023-01-01 09:00:00
1005,70924,Route Loyalty Revenue - AUS-LAX,Revenue,Revenue,4500,Detailed route loyalty revenue for route AUS-LAX,Credit,1,0,USD,2023-01-01 09:00:00
1006,70925,Route Contract Revenue - AUS-LAX,Revenue,Revenue,4200,Detailed route contract revenue for route AUS-LAX,Credit,1,0,USD,2023-01-01 09:00:00
1007,70926,Route Loyalty Revenue - NRT-LAX,Revenue,Revenue,4500,Detailed route loyalty revenue for route NRT-LAX,Credit,1,0,USD,2023-01-01 09:00:00
1008,70927,Route Contract Revenue - NRT-LAX,Revenue,Revenue,4200,Detailed route contract revenue for route NRT-LAX,Credit,1,0,USD,2023-01-01 09:00:00
1009,70928,Route Loyalty Revenue - LHR-JFK,Revenue,Revenue,4500,Detailed route loyalty revenue for route LHR-JFK,Credit,1,0,USD,2023-01-01 09:00:00
1010,70929,Route Contract Revenue - LHR-JFK,Revenue,Revenue,4200,Detailed route contract revenue for route LHR-JFK,Credit,1,0,USD,2023-01-01 09:00:00
1011,70930,Route Loyalty Revenue - SFO-NRT,Revenue,Revenue,4500,Detailed route loyalty revenue for route SFO-NRT,Credit,1,0,USD,2023-01-01 09:00:00
1012,70931,Route Contract Revenue - SFO-NRT,Revenue,Revenue,4200,Detailed route contract revenue for route SFO-NRT,Credit,1,0,USD,2023-01-01 09:00:00
1013,70932,Route Loyalty Revenue - JFK-LHR,Revenue,Revenue,4500,Detailed route loyalty revenue for route JFK-LHR,Credit,1,0,USD,2023-01-01 09:00:00
1014,70933,Route Contract Revenue - JFK-LHR,Revenue,Revenue,4200,Detailed route contract revenue for route JFK-LHR,Credit,1,0,USD,2023-01-01 09:00:00
1015,70934,Route Loyalty Revenue - DFW-CUN,Revenue,Revenue,4500,Detailed route loyalty revenue for route DFW-CUN,Credit,1,0,USD,2023-01-01 09:00:00
1016,70935,Route Contract Revenue - DFW-CUN,Revenue,Revenue,4200,Detailed route contract revenue for route DFW-CUN,Credit,1,0,USD,2023-01-01 09:00:00
1017,70936,Route Loyalty Revenue - ORD-SFO,Revenue,Revenue,4500,Detailed route loyalty revenue for route ORD-SFO,Credit,1,0,USD,2023-01-01 09:00:00
1018,70937,Route Contract Revenue - ORD-SFO,Revenue,Revenue,4200,Detailed route contract revenue for route ORD-SFO,Credit,1,0,USD,2023-01-01 09:00:00
1019,70938,CC-FLT-100 Payroll Allocation,Expense,Expense,5210,Payroll allocation detail for CC-FLT-100,Debit,1,0,USD,2023-01-01 09:00:00
1020,70939,CC-FLT-105 Payroll Allocation,Expense,Expense,5210,Payroll allocation detail for CC-FLT-105,Debit,1,0,USD,2023-01-01 09:00:00
1021,70940,CC-FLT-110 Payroll Allocation,Expense,Expense,5210,Payroll allocation detail for CC-FLT-110,Debit,1,0,USD,2023-01-01 09:00:00
1022,70941,CC-FLT-115 Payroll Allocation,Expense,Expense,5210,Payroll allocation detail for CC-FLT-115,Debit,1,0,USD,2023-01-01 09:00:00
1023,70942,CC-FLT-120 Payroll Allocation,Expense,Expense,5210,Payroll allocation detail for CC-FLT-120,Debit,1,0,USD,2023-01-01 09:00:00
1024,70943,CC-FLT-125 Payroll Allocation,Expense,Expense,5210,Payroll allocation detail for CC-FLT-125,Debit,1,0,USD,2023-01-01 09:00:00
1025,70944,CC-FLT-130 Payroll Allocation,Expense,Expense,5210,Payroll allocation detail for CC-FLT-130,Debit,1,0,USD,2023-01-01 09:00:00
1026,70945,CC-FLT-135 Payroll Allocation,Expense,Expense,5210,Payroll allocation detail for CC-FLT-135,Debit,1,0,USD,2023-01-01 09:00:00
1027,70946,CC-FLT-140 Payroll Allocation,Expense,Expense,5210,Payroll allocation detail for CC-FLT-140,Debit,1,0,USD,2023-01-01 09:00:00
1028,70947,CC-FLT-145 Payroll Allocation,Expense,Expense,5210,Payroll allocation detail for CC-FLT-145,Debit,1,0,USD,2023-01-01 09:00:00
1029,70948,CC-FLT-150 Payroll Allocation,Expense,Expense,5210,Payroll allocation detail for CC-FLT-150,Debit,1,0,USD,2023-01-01 09:00:00
1030,70949,CC-FLT-155 Payroll Allocation,Expense,Expense,5210,Payroll allocation detail for CC-FLT-155,Debit,1,0,USD,2023-01-01 09:00:00
1031,70950,CC-FLT-160 Payroll Allocation,Expense,Expense,5210,Payroll allocation detail for CC-FLT-160,Debit,1,0,USD,2023-01-01 09:00:00
1032,70951,CC-FLT-165 Payroll Allocation,Expense,Expense,5210,Payroll allocation detail for CC-FLT-165,Debit,1,0,USD,2023-01-01 09:00:00
1033,70952,CC-FLT-170 Payroll Allocation,Expense,Expense,5210,Payroll allocation detail for CC-FLT-170,Debit,1,0,USD,2023-01-01 09:00:00
1034,70953,CC-FLT-175 Payroll Allocation,Expense,Expense,5210,Payroll allocation detail for CC-FLT-175,Debit,1,0,USD,2023-01-01 09:00:00
1035,70954,CC-FLT-180 Payroll Allocation,Expense,Expense,5210,Payroll allocation detail for CC-FLT-180,Debit,1,0,USD,2023-01-01 09:00:00
1036,70955,CC-FLT-185 Payroll Allocation,Expense,Expense,5210,Payroll allocation detail for CC-FLT-185,Debit,1,0,USD,2023-01-01 09:00:00
1037,70956,CC-FLT-190 Payroll Allocation,Expense,Expense,5210,Payroll allocation detail for CC-FLT-190,Debit,1,0,USD,2023-01-01 09:00:00
1038,70957,CC-FLT-195 Payroll Allocation,Expense,Expense,5210,Payroll allocation detail for CC-FLT-195,Debit,1,0,USD,2023-01-01 09:00:00
1039,70958,CC-MNT-100 Payroll Allocation,Expense,Expense,5210,Payroll allocation detail for CC-MNT-100,Debit,1,0,USD,2023-01-01 09:00:00
1040,70959,CC-MNT-105 Payroll Allocation,Expense,Expense,5210,Payroll allocation detail for CC-MNT-105,Debit,1,0,USD,2023-01-01 09:00:00
1041,70960,CC-MNT-110 Payroll Allocation,Expense,Expense,5210,Payroll allocation detail for CC-MNT-110,Debit,1,0,USD,2023-01-01 09:00:00
1042,70961,CC-MNT-115 Payroll Allocation,Expense,Expense,5210,Payroll allocation detail for CC-MNT-115,Debit,1,0,USD,2023-01-01 09:00:00
1043,70962,CC-MNT-120 Payroll Allocation,Expense,Expense,5210,Payroll allocation detail for CC-MNT-120,Debit,1,0,USD,2023-01-01 09:00:00
1044,70963,CC-MNT-125 Payroll Allocation,Expense,Expense,5210,Payroll allocation detail for CC-MNT-125,Debit,1,0,USD,2023-01-01 09:00:00
1045,70964,CC-MNT-130 Payroll Allocation,Expense,Expense,5210,Payroll allocation detail for CC-MNT-130,Debit,1,0,USD,2023-01-01 09:00:00
1046,70965,CC-MNT-135 Payroll Allocation,Expense,Expense,5210,Payroll allocation detail for CC-MNT-135,Debit,1,0,USD,2023-01-01 09:00:00
1047,70966,CC-MNT-140 Payroll Allocation,Expense,Expense,5210,Payroll allocation detail for CC-MNT-140,Debit,1,0,USD,2023-01-01 09:00:00
1048,70967,CC-MNT-145 Payroll Allocation,Expense,Expense,5210,Payroll allocation detail for CC-MNT-145,Debit,1,0,USD,2023-01-01 09:00:00
